concord_class,baseline,project,r1,r2,r3,label,split
pkg.TestClassVar,"fesh0r_fernflower_fesh0r_fernflower_pkg355TestClassVar.code
",fernflower,fernflower_pkg.TestClassVar_R1.json,fernflower_pkg.TestClassVar_R2.json,fernflower_pkg.TestClassVar_R3.json,0,train
magic.model.mstatic.MagicPermanentStaticMap,"magarena_magarena_magarena_magarena_magic.model.mstatic434MagicPermanentStaticMap.code
",magarena,magarena_magic.model.mstatic.MagicPermanentStaticMap_R1.json,magarena_magic.model.mstatic.MagicPermanentStaticMap_R2.json,magarena_magic.model.mstatic.MagicPermanentStaticMap_R3.json,0,train
org.apache.hadoop.hbase.protobuf.generated.AggregateResponse,"cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.protobuf.generated1557AggregateResponse.code
",c5,c5_org.apache.hadoop.hbase.protobuf.generated.AggregateResponse_R1.json,c5_org.apache.hadoop.hbase.protobuf.generated.AggregateResponse_R2.json,c5_org.apache.hadoop.hbase.protobuf.generated.AggregateResponse_R3.json,0,train
org.fenixedu.academic.dto.student.enrollment.bolonha.StudentCurriculumGroupBean,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.dto.student.enrollment.bolonha1999StudentCurriculumGroupBean.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.dto.student.enrollment.bolonha.StudentCurriculumGroupBean_R1.json,fenixedu-academic_org.fenixedu.academic.dto.student.enrollment.bolonha.StudentCurriculumGroupBean_R2.json,fenixedu-academic_org.fenixedu.academic.dto.student.enrollment.bolonha.StudentCurriculumGroupBean_R3.json,0,train
net.sourceforge.ganttproject.document.webdav.WebDavStorageImpl,"bardsoftware_ganttproject_bardsoftware_ganttproject_net.sourceforge.ganttproject.document.webdav546WebDavStorageImpl.code
",ganttproject,ganttproject_net.sourceforge.ganttproject.document.webdav.WebDavStorageImpl_R1.json,ganttproject_net.sourceforge.ganttproject.document.webdav.WebDavStorageImpl_R2.json,ganttproject_net.sourceforge.ganttproject.document.webdav.WebDavStorageImpl_R3.json,0,train
org.spout.vanilla.inventory.window.block.DispenserWindow,"SpoutDev_Vanilla_SpoutDev_Vanilla_org.spout.vanilla.inventory.window.block371DispenserWindow.code
",Vanilla,Vanilla_org.spout.vanilla.inventory.window.block.DispenserWindow_R1.json,Vanilla_org.spout.vanilla.inventory.window.block.DispenserWindow_R2.json,Vanilla_org.spout.vanilla.inventory.window.block.DispenserWindow_R3.json,0,train
org.fenixedu.academic.domain.studentCurriculum.CurriculumModulePredicateByExecutionYear,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.studentCurriculum1613CurriculumModulePredicateByExecutionYear.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.studentCurriculum.CurriculumModulePredicateByExecutionYear_R1.json,fenixedu-academic_org.fenixedu.academic.domain.studentCurriculum.CurriculumModulePredicateByExecutionYear_R2.json,fenixedu-academic_org.fenixedu.academic.domain.studentCurriculum.CurriculumModulePredicateByExecutionYear_R3.json,0,train
org.fenixedu.academic.domain.TeacherAuthorization,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain173TeacherAuthorization.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.TeacherAuthorization_R1.json,fenixedu-academic_org.fenixedu.academic.domain.TeacherAuthorization_R2.json,fenixedu-academic_org.fenixedu.academic.domain.TeacherAuthorization_R3.json,0,train
com.google.javascript.jscomp.Removable,"google_closure-compiler_google_closure-compiler_com.google.javascript.jscomp1037Removable.code
",closure-compiler,closure-compiler_com.google.javascript.jscomp.Removable_R1.json,closure-compiler_com.google.javascript.jscomp.Removable_R2.json,closure-compiler_com.google.javascript.jscomp.Removable_R3.json,0,train
net.glowstone.entity.passive.GlowAbstractHorse,"GlowstoneMC_Glowstone_GlowstoneMC_Glowstone_net.glowstone.entity.passive546GlowAbstractHorse.code
",Glowstone,Glowstone_net.glowstone.entity.passive.GlowAbstractHorse_R1.json,Glowstone_net.glowstone.entity.passive.GlowAbstractHorse_R2.json,Glowstone_net.glowstone.entity.passive.GlowAbstractHorse_R3.json,0,train
net.sf.gazpachoquest.questionnaires.views.login.OldLoginView,"antoniomaria_gazpachoquest_antoniomaria_gazpachoquest_net.sf.gazpachoquest.questionnaires.views.login340OldLoginView.code
",gazpachoquest,gazpachoquest_net.sf.gazpachoquest.questionnaires.views.login.OldLoginView_R1.json,gazpachoquest_net.sf.gazpachoquest.questionnaires.views.login.OldLoginView_R2.json,gazpachoquest_net.sf.gazpachoquest.questionnaires.views.login.OldLoginView_R3.json,0,train
com.google.common.util.concurrent.WrappingScheduledExecutorService,"google_guava_google_guava_com.google.common.util.concurrent3353WrappingScheduledExecutorService.code
",guava,guava_com.google.common.util.concurrent.WrappingScheduledExecutorService_R1.json,guava_com.google.common.util.concurrent.WrappingScheduledExecutorService_R2.json,guava_com.google.common.util.concurrent.WrappingScheduledExecutorService_R3.json,0,train
net.sourceforge.ganttproject.task.TaskBuilder,"bardsoftware_ganttproject_bardsoftware_ganttproject_net.sourceforge.ganttproject.task1TaskBuilder.code
",ganttproject,ganttproject_net.sourceforge.ganttproject.task.TaskBuilder_R1.json,ganttproject_net.sourceforge.ganttproject.task.TaskBuilder_R2.json,ganttproject_net.sourceforge.ganttproject.task.TaskBuilder_R3.json,1,train
edu.isi.karma.rep.alignment.ObjectPropertySpecializationLink,"usc-isi-i2_Web-Karma_usc-isi-i2_Web-Karma_edu.isi.karma.rep.alignment722ObjectPropertySpecializationLink.code
",Web-Karma,Web-Karma_edu.isi.karma.rep.alignment.ObjectPropertySpecializationLink_R1.json,Web-Karma_edu.isi.karma.rep.alignment.ObjectPropertySpecializationLink_R2.json,Web-Karma_edu.isi.karma.rep.alignment.ObjectPropertySpecializationLink_R3.json,0,train
com.amd.aparapi.internal.instruction.Branch32,"aparapi_aparapi_aparapi_aparapi_com.amd.aparapi.internal.instruction66Branch32.code
",aparapi,aparapi_com.amd.aparapi.internal.instruction.Branch32_R1.json,aparapi_com.amd.aparapi.internal.instruction.Branch32_R2.json,aparapi_com.amd.aparapi.internal.instruction.Branch32_R3.json,0,train
org.snpeff.geneOntology.CompareByValue,"pcingola_SnpEff_pcingola_SnpEff_org.snpeff.geneOntology153CompareByValue.code
",SnpEff,SnpEff_org.snpeff.geneOntology.CompareByValue_R1.json,SnpEff_org.snpeff.geneOntology.CompareByValue_R2.json,SnpEff_org.snpeff.geneOntology.CompareByValue_R3.json,0,train
org.cryptocoinpartners.exceptions.OrderNotFoundException,"timolson_cointrader_timolson_cointrader_org.cryptocoinpartners.exceptions58OrderNotFoundException.code
",cointrader,cointrader_org.cryptocoinpartners.exceptions.OrderNotFoundException_R1.json,cointrader_org.cryptocoinpartners.exceptions.OrderNotFoundException_R2.json,cointrader_org.cryptocoinpartners.exceptions.OrderNotFoundException_R3.json,0,train
com.toedter.calendar.DecoratorButton,"yccheok_jstock_yccheok_jstock_com.toedter.calendar8DecoratorButton.code
",jstock,jstock_com.toedter.calendar.DecoratorButton_R1.json,jstock_com.toedter.calendar.DecoratorButton_R2.json,jstock_com.toedter.calendar.DecoratorButton_R3.json,0,train
org.waveprotocol.wave.model.document.util.NormalisingView,"apache_incubator-wave_apache_incubator-wave_org.waveprotocol.wave.model.document.util2637NormalisingView.code
",incubator-wave,incubator-wave_org.waveprotocol.wave.model.document.util.NormalisingView_R1.json,incubator-wave_org.waveprotocol.wave.model.document.util.NormalisingView_R2.json,incubator-wave_org.waveprotocol.wave.model.document.util.NormalisingView_R3.json,0,train
org.fenixedu.academic.servlet.taglib.FilterProcessesTag,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.servlet.taglib2502FilterProcessesTag.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.servlet.taglib.FilterProcessesTag_R1.json,fenixedu-academic_org.fenixedu.academic.servlet.taglib.FilterProcessesTag_R2.json,fenixedu-academic_org.fenixedu.academic.servlet.taglib.FilterProcessesTag_R3.json,0,train
org.apache.hadoop.hbase.protobuf.generated.TokenIdentifier,"cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.protobuf.generated2096TokenIdentifier.code
",c5,c5_org.apache.hadoop.hbase.protobuf.generated.TokenIdentifier_R1.json,c5_org.apache.hadoop.hbase.protobuf.generated.TokenIdentifier_R2.json,c5_org.apache.hadoop.hbase.protobuf.generated.TokenIdentifier_R3.json,0,train
org.apache.reef.tang.IdentifierParser,"apache_incubator-reef_apache_incubator-reef_org.apache.reef.tang1569IdentifierParser.code
",incubator-reef,incubator-reef_org.apache.reef.tang.IdentifierParser_R1.json,incubator-reef_org.apache.reef.tang.IdentifierParser_R2.json,incubator-reef_org.apache.reef.tang.IdentifierParser_R3.json,0,train
org.apache.reef.io.serialization.SerializableCodec,"apache_incubator-reef_apache_incubator-reef_org.apache.reef.io.serialization805SerializableCodec.code
",incubator-reef,incubator-reef_org.apache.reef.io.serialization.SerializableCodec_R1.json,incubator-reef_org.apache.reef.io.serialization.SerializableCodec_R2.json,incubator-reef_org.apache.reef.io.serialization.SerializableCodec_R3.json,0,train
org.fenixedu.academic.domain.phd.email.PhdEmailParticipantsGuidersGroup,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.phd.email1265PhdEmailParticipantsGuidersGroup.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.phd.email.PhdEmailParticipantsGuidersGroup_R1.json,fenixedu-academic_org.fenixedu.academic.domain.phd.email.PhdEmailParticipantsGuidersGroup_R2.json,fenixedu-academic_org.fenixedu.academic.domain.phd.email.PhdEmailParticipantsGuidersGroup_R3.json,0,train
ch.epfl.bbp.shaded.opennlp.tools.lang.spanish.PosTagger,"BlueBrain_bluima_BlueBrain_bluima_ch.epfl.bbp.shaded.opennlp.tools.lang.spanish192PosTagger.code
",bluima,bluima_ch.epfl.bbp.shaded.opennlp.tools.lang.spanish.PosTagger_R1.json,bluima_ch.epfl.bbp.shaded.opennlp.tools.lang.spanish.PosTagger_R2.json,bluima_ch.epfl.bbp.shaded.opennlp.tools.lang.spanish.PosTagger_R3.json,0,train
org.ripple.bouncycastle.asn1.isismtt.x509.DeclarationOfMajority,"cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.asn1.isismtt.x509901DeclarationOfMajority.code
",RipplePower,RipplePower_org.ripple.bouncycastle.asn1.isismtt.x509.DeclarationOfMajority_R1.json,RipplePower_org.ripple.bouncycastle.asn1.isismtt.x509.DeclarationOfMajority_R2.json,RipplePower_org.ripple.bouncycastle.asn1.isismtt.x509.DeclarationOfMajority_R3.json,0,train
org.fenixedu.academic.domain.candidacy.DegreeCandidacy,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.candidacy579DegreeCandidacy.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.candidacy.DegreeCandidacy_R1.json,fenixedu-academic_org.fenixedu.academic.domain.candidacy.DegreeCandidacy_R2.json,fenixedu-academic_org.fenixedu.academic.domain.candidacy.DegreeCandidacy_R3.json,0,train
org.apache.hadoop.hbase.master.balancer.StochasticLoadBalancer,"cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.master.balancer1419StochasticLoadBalancer.code
",c5,c5_org.apache.hadoop.hbase.master.balancer.StochasticLoadBalancer_R1.json,c5_org.apache.hadoop.hbase.master.balancer.StochasticLoadBalancer_R2.json,c5_org.apache.hadoop.hbase.master.balancer.StochasticLoadBalancer_R3.json,0,train
com.google.inject.testing.fieldbinder.BoundFieldInfo,"google_guice_google_guice_com.google.inject.testing.fieldbinder1243BoundFieldInfo.code
",guice,guice_com.google.inject.testing.fieldbinder.BoundFieldInfo_R1.json,guice_com.google.inject.testing.fieldbinder.BoundFieldInfo_R2.json,guice_com.google.inject.testing.fieldbinder.BoundFieldInfo_R3.json,0,train
org.yccheok.jstock.file.StatementsEx,"yccheok_jstock_yccheok_jstock_org.yccheok.jstock.file218StatementsEx.code
",jstock,jstock_org.yccheok.jstock.file.StatementsEx_R1.json,jstock_org.yccheok.jstock.file.StatementsEx_R2.json,jstock_org.yccheok.jstock.file.StatementsEx_R3.json,0,train
net.sf.gazpachoquest.domain.i18.LabelTranslation,"antoniomaria_gazpachoquest_antoniomaria_gazpachoquest_net.sf.gazpachoquest.domain.i1883LabelTranslation.code
",gazpachoquest,gazpachoquest_net.sf.gazpachoquest.domain.i18.LabelTranslation_R1.json,gazpachoquest_net.sf.gazpachoquest.domain.i18.LabelTranslation_R2.json,gazpachoquest_net.sf.gazpachoquest.domain.i18.LabelTranslation_R3.json,0,train
org.spongepowered.api.item.inventory.InventoryTransformation,"SpongePowered_SpongeAPI_SpongePowered_SpongeAPI_org.spongepowered.api.item.inventory1350InventoryTransformation.code
",SpongeAPI,SpongeAPI_org.spongepowered.api.item.inventory.InventoryTransformation_R1.json,SpongeAPI_org.spongepowered.api.item.inventory.InventoryTransformation_R2.json,SpongeAPI_org.spongepowered.api.item.inventory.InventoryTransformation_R3.json,0,train
ch.epfl.bbp.uima.word2vec.Word2Vec,"BlueBrain_bluima_BlueBrain_bluima_ch.epfl.bbp.uima.word2vec904Word2Vec.code
",bluima,bluima_ch.epfl.bbp.uima.word2vec.Word2Vec_R1.json,bluima_ch.epfl.bbp.uima.word2vec.Word2Vec_R2.json,bluima_ch.epfl.bbp.uima.word2vec.Word2Vec_R3.json,0,train
io.cattle.platform.core.model.tables.PortTable,"rancherio_cattle_rancherio_cattle_io.cattle.platform.core.model.tables45PortTable.code
",cattle,cattle_io.cattle.platform.core.model.tables.PortTable_R1.json,cattle_io.cattle.platform.core.model.tables.PortTable_R2.json,cattle_io.cattle.platform.core.model.tables.PortTable_R3.json,1,train
net.glowstone.generator.decorators.overworld.FlowingLiquidDecorator,"GlowstoneMC_Glowstone_GlowstoneMC_Glowstone_net.glowstone.generator.decorators.overworld658FlowingLiquidDecorator.code
",Glowstone,Glowstone_net.glowstone.generator.decorators.overworld.FlowingLiquidDecorator_R1.json,Glowstone_net.glowstone.generator.decorators.overworld.FlowingLiquidDecorator_R2.json,Glowstone_net.glowstone.generator.decorators.overworld.FlowingLiquidDecorator_R3.json,0,train
org.arquillian.cube.kubernetes.impl.portforward.PortForwardServerConnection,"arquillian_arquillian-cube_arquillian_arquillian-cube_org.arquillian.cube.kubernetes.impl.portforward531PortForwardServerConnection.code
",arquillian-cube,arquillian-cube_org.arquillian.cube.kubernetes.impl.portforward.PortForwardServerConnection_R1.json,arquillian-cube_org.arquillian.cube.kubernetes.impl.portforward.PortForwardServerConnection_R2.json,arquillian-cube_org.arquillian.cube.kubernetes.impl.portforward.PortForwardServerConnection_R3.json,0,train
org.ripple.bouncycastle.crypto.tls.SRPTlsServer,"cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.crypto.tls1594SRPTlsServer.code
",RipplePower,RipplePower_org.ripple.bouncycastle.crypto.tls.SRPTlsServer_R1.json,RipplePower_org.ripple.bouncycastle.crypto.tls.SRPTlsServer_R2.json,RipplePower_org.ripple.bouncycastle.crypto.tls.SRPTlsServer_R3.json,0,train
com.google.common.reflect.MethodInvokable,"google_guava_google_guava_com.google.common.reflect2571MethodInvokable.code
",guava,guava_com.google.common.reflect.MethodInvokable_R1.json,guava_com.google.common.reflect.MethodInvokable_R2.json,guava_com.google.common.reflect.MethodInvokable_R3.json,0,train
me.august.lumen.compile.parser.ast.expr.TernaryExpr,"augustt198_lumen_augustt198_lumen_me.august.lumen.compile.parser.ast.expr94TernaryExpr.code
",lumen,lumen_me.august.lumen.compile.parser.ast.expr.TernaryExpr_R1.json,lumen_me.august.lumen.compile.parser.ast.expr.TernaryExpr_R2.json,lumen_me.august.lumen.compile.parser.ast.expr.TernaryExpr_R3.json,0,train
org.spout.vanilla.world.generator.normal.decorator.MushroomDecorator,"SpoutDev_Vanilla_SpoutDev_Vanilla_org.spout.vanilla.world.generator.normal.decorator1136MushroomDecorator.code
",Vanilla,Vanilla_org.spout.vanilla.world.generator.normal.decorator.MushroomDecorator_R1.json,Vanilla_org.spout.vanilla.world.generator.normal.decorator.MushroomDecorator_R2.json,Vanilla_org.spout.vanilla.world.generator.normal.decorator.MushroomDecorator_R3.json,0,train
org.apache.reef.tests.evaluatorsize.EvaluatorSizeTestDriver,"apache_incubator-reef_apache_incubator-reef_org.apache.reef.tests.evaluatorsize2011EvaluatorSizeTestDriver.code
",incubator-reef,incubator-reef_org.apache.reef.tests.evaluatorsize.EvaluatorSizeTestDriver_R1.json,incubator-reef_org.apache.reef.tests.evaluatorsize.EvaluatorSizeTestDriver_R2.json,incubator-reef_org.apache.reef.tests.evaluatorsize.EvaluatorSizeTestDriver_R3.json,0,train
magic.ui.screen.menu.NewMenuScreenContentPanel,"magarena_magarena_magarena_magarena_magic.ui.screen.menu1098NewMenuScreenContentPanel.code
",magarena,magarena_magic.ui.screen.menu.NewMenuScreenContentPanel_R1.json,magarena_magic.ui.screen.menu.NewMenuScreenContentPanel_R2.json,magarena_magic.ui.screen.menu.NewMenuScreenContentPanel_R3.json,0,train
net.glowstone.generator.objects.trees.MegaPineTree,"GlowstoneMC_Glowstone_GlowstoneMC_Glowstone_net.glowstone.generator.objects.trees711MegaPineTree.code
",Glowstone,Glowstone_net.glowstone.generator.objects.trees.MegaPineTree_R1.json,Glowstone_net.glowstone.generator.objects.trees.MegaPineTree_R2.json,Glowstone_net.glowstone.generator.objects.trees.MegaPineTree_R3.json,0,train
org.fenixedu.academic.domain.phd.PhdIndividualProgramProcessNumber,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.phd1144PhdIndividualProgramProcessNumber.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.phd.PhdIndividualProgramProcessNumber_R1.json,fenixedu-academic_org.fenixedu.academic.domain.phd.PhdIndividualProgramProcessNumber_R2.json,fenixedu-academic_org.fenixedu.academic.domain.phd.PhdIndividualProgramProcessNumber_R3.json,0,train
org.fenixedu.academic.domain.mobility.outbound.OutboundMobilityCandidacyContest,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.mobility.outbound1077OutboundMobilityCandidacyContest.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.mobility.outbound.OutboundMobilityCandidacyContest_R1.json,fenixedu-academic_org.fenixedu.academic.domain.mobility.outbound.OutboundMobilityCandidacyContest_R2.json,fenixedu-academic_org.fenixedu.academic.domain.mobility.outbound.OutboundMobilityCandidacyContest_R3.json,0,train
net.glowstone.entity.AttributeManager,"GlowstoneMC_Glowstone_GlowstoneMC_Glowstone_net.glowstone.entity388AttributeManager.code
",Glowstone,Glowstone_net.glowstone.entity.AttributeManager_R1.json,Glowstone_net.glowstone.entity.AttributeManager_R2.json,Glowstone_net.glowstone.entity.AttributeManager_R3.json,0,train
